brand_key,display_name,chain,mall_id,mall_name,region
kerastase prestige salon,KERASTASE PRESTIGE SALON,sm,sm-aura,SM Aura,metro-manila
kessel lutong bahay,Kessel Lutong Bahay,filinvest,main-square,Main Square,south-luzon
kettle,Kettle,ortigas,greenhills,Greenhills,metro-manila
kettle korn pop n mix,KETTLE KORN POP N MIX,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
kettle lorn,KETTLE LORN,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
kiddie carts,KIDDIE CARTS,sm,sm-city-general-santos,SM City General Santos,mindanao
kiddie club,Kiddie Club,megaworld,lucky-chinatown-mall,Lucky Chinatown Mall,
kiddie funland,Kiddie Funland,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
kimseamixx food haus,KIMSEAMIXX FOOD HAUS,sm,sm-city-manila,SM City Manila,metro-manila
kim alvin petshop,Kim Alvin Petshop,ortigas,tiendesitas,Tiendesitas,metro-manila
kimbap,KImbap,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
kimbap & bulgogi,KIMBAP & BULGOGI,ayala,ayala-market-market,Market! Market!,metro-manila
kimi,KIMI,ayala,ayala-market-market,Market! Market!,metro-manila
kimizia,KIMIZIA,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
kims silver,KIM'S SILVER,xentro,xentro-mall-lemery,XentroMall Lemery,
kinder space,Kinder Space,megaworld,san-lorenzo-place-mall,San Lorenzo Place Mall,
kikai hair salon,KIKAI HAIR SALON,sm,sm-center-lemery,SM Center Lemery,south-luzon
kinder space playgroup tutorial center,KINDER SPACE PLAYGROUP TUTORIAL CENTER,sm,smdc-strip-at-grass,SMDC Strip at Grass,smdc
king bee,KING BEE,sm,sm-city-masinag,SM City Masinag,metro-manila
king chefs seafood restaurant,King Chef's Seafood Restaurant,megaworld,lucky-chinatown-mall,Lucky Chinatown Mall,
king deli,KING DELI,ayala,ayala-cloverleaf,Ayala Malls Cloverleaf,metro-manila
king kabab shawarma,KING KABAB SHAWARMA,xentro,xentro-mall-calapan,XentroMall Calapan,
king kababs shawarma,KING KABAB'S SHAWARMA,xentro,xentro-mall-san-andres,XentroMall San Andres,
kilometer five car care center,KILOMETER FIVE CAR CARE CENTER,ayala,ayala-pavilion,Pavilion Mall,south-luzon
kidzia kiddie playground,KIDZIA KIDDIE PLAYGROUND,sm,sm-city-san-fernando-downtown,SM City San Fernando Downtown,north-luzon
kiddie patrol ride,KIDDIE PATROL RIDE,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
kids at play,Kids at Play,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
kiddie ride,KIDDIE RIDE,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
kiddie rides,KIDDIE RIDES,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
kiddie trampoline,KIDDIE TRAMPOLINE,xentro,xentro-mall-roxas,XentroMall Roxas,
kiddies magic funplay,KIDDIES MAGIC FUNPLAY,sm,sm-city-fairview,SM City Fairview,metro-manila
kiddos playground,KIDDOS PLAYGROUND,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
kids adventure zooffari,Kids Adventure / Zooffari,gmall,gmall-of-tagum,GMall of Tagum,mindanao
kids at play kiddiezone,KIDS AT PLAY KIDDIEZONE,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
kidz play,KIDZ@PLAY,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
kids ink,KIDS INK,ayala,ayala-trinoma,Trinoma,metro-manila
kids playtown,KIDS PLAYTOWN,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
kids venue art play center,KIDS VENUE ART PLAY CENTER,sm,sm-megacenter-cabanatuan,SM Megacenter Cabanatuan,north-luzon
kidsneyland play center,KIDSNEYLAND PLAY CENTER,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
kidventure,Kidventure,ortigas,estancia,Estancia,metro-manila
kidvincible theraphy and learning center,Kidvincible Theraphy And Learning Center,filinvest,main-square,Main Square,south-luzon
kenneth cole,KENNETH COLE,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
kenjies takoyaki,KENJIE'S TAKOYAKI,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
jveetech,JVEETECH,sm,sm-city-clark,SM City Clark,north-luzon
keneth gold & silver jewelry store yaacob masigay cp,KENETH GOLD & SILVER JEWELRY STORE YAACOB MASIGAY CP,xentro,tanay-town-center,Tanay Town Center,
kai coffee,KAI COFFEE,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
kai neo restaurant,KAI NEO RESTAURANT,ayala,ayala-greenbelt,Greenbelt,metro-manila
kaila bags ca exhibits,KAILA BAGS ( DOUBLE HAPPINESS ENT. ) CA EXHIBITS ( PROPERTY PRO ),xentro,montalban-town-center,Montalban Town Center,
kain,KAIN,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
kaiser medical clinic,Kaiser Medical Clinic,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
kaitenyaki,KAITENYAKI,sm,sm-city-sucat,SM City Sucat,metro-manila
kaitenyaki japanese dessert,KAITENYAKI JAPANESE DESSERT,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
kaizen,KAIZEN (Exhibit),robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
kaizen exhibit,KAIZEN EXHIBIT,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
kakanin ni jillian,KAKANIN NI JILLIAN,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
kakaninja,KAKANINJA,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
kakao optical,KAKAO OPTICAL,sm,sm-city-fairview,SM City Fairview,metro-manila
kakka dairy bar,KAKKA DAIRY BAR,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
kambal pandesal,KAMBAL PANDESAL,sm,smdc-strip-at-sea,SMDC Strip at Sea,smdc
kamina boutique,Kamina Boutique,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
kaffa haus,The Kaffa Haus,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
kadlagan climbing equipment,KADLAGAN CLIMBING EQUIPMENT,sm,sm-city-naga,SM City Naga,south-luzon
kadiwa public market,KADIWA PUBLIC MARKET,sm,sm-marketmall-dasmarinas,SM Marketmall Dasmarinas,south-luzon
k blossom beauty studio company,K BLOSSOM BEAUTY STUDIO COMPANY,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
jvr,JVR,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
jwls n chrms,JWLS N CHRMS,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
jyusu,JYUSU 0907-654-1144,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
k & co,K & CO,sm,s-maison,S Maison,metro-manila
k & f accessories,K & F ACCESSORIES,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
k beauty & skin clinic,K Beauty & Skin Clinic,robinsons,galleria-south,Robinsons Galleria South,south-luzon
k cotton fries,K Cotton Fries,gmall,gmall-of-davao,GMall of Davao,mindanao
kaban,Kaban,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
k less baby needs 4less,K-Less Baby Needs 4Less,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
k po food mart,K-PO Food Mart,megaworld,eastwood-cyber-mall,Eastwood Cyber Mall,
k s i,K S I,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
k street ph,K-Street PH,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
k z one mobile gadgets repair & services,K.Z. One Mobile Gadgets Repair & Services,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
k&company,K&COMPANY,robinsons,opus,Opus Mall,metro-manila
kamir,KAMIR,sm,sm-city-clark,SM City Clark,north-luzon
kamote ni juan,Kamote ni Juan,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
kanegosyo center by cebuana lhuillier,KANEGOSYO CENTER BY CEBUANA LHUILLIER,sm,sm-cherry-antipolo,SM Center Antipolo Downtown,metro-manila
kc kiddie carts,KC KIDDIE CARTS,sm,sm-city-pampanga,SM City Pampanga,north-luzon
kawai fashion eye wear center bainor cellphone repair and gadget,KAWAI FASHION EYE WEAR CENTER BAINOR CELLPHONE REPAIR AND GADGET,xentro,montalban-town-center,Montalban Town Center,
kawaiice,KAWAIICE,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
kaya korean restaurant,Kaya Korean Restaurant,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
kaya restaurant,KAYA RESTAURANT,ayala,ayala-glorietta,Glorietta,metro-manila
kaysan bar & restaurant,KAYSAN BAR & RESTAURANT 0905 420 2668,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
kazemi skin face body,KAZEMI SKIN.FACE.BODY,ayala,ayala-glorietta,Glorietta,metro-manila
kcp pizza,KCP PIZZA,sm,sm-by-the-bay,SM By the Bay,metro-manila
katrina,Katrina,ortigas,greenhills,Greenhills,metro-manila
kct shop,KCT Shop,megaworld,southwoods-mall,Southwoods Mall,
kebabulous,KEBABULOUS,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
kellie trinket,KELLIE TRINKET,waltermart,taytay,WalterMart Taytay,metro-manila
kelseys cafe & restaurant,Kelsey's Cafe & Restaurant,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
kemans,Keman's,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
kenangan coffee,KENANGAN COFFEE,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
kawa ramen,Kawa Ramen,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
kate spade,KATE SPADE,ayala,ayala-greenbelt,Greenbelt,metro-manila
kang ho dong 678,KANG HO-DONG 678,sm,sm-by-the-bay,SM By the Bay,metro-manila
karat gold,KARAT GOLD,sm,sm-megamall,SM Megamall,metro-manila
kangkong chips original,KANGKONG CHIPS ORIGINAL,sm,sm-center-las-pinas,SM Center Las Piñas,metro-manila
kanlungan cafe,KANLUNGAN CAFE,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
kao day & night club,KAO Day & Night Club,megaworld,newport-city,Newport City,
kape ilokano,KAPE ILOKANO,sm,smdc-strip-at-trees,SMDC Strip at Trees,smdc
kape pot,KAPE POT,sm,sm-city-pampanga,SM City Pampanga,north-luzon
kappu poteto,KAPPU POTET’O,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
karayama,KARAYAMA,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
katamino express repair,KATAMINO (TEEZONE) EXPRESS REPAIR (M. Lazo Cellphone Accessories and Repair Clinic),xentro,xentro-mall-lemery,XentroMall Lemery,
kardmoto,KARDMOTO,sm,sm-city-marilao,SM City Marilao,north-luzon
karels canes,KARELS CANES,xentro,xentro-mall-cabagan,XentroMall Cabagan,
karen and jay cellphone and accessories,KAREN AND JAY CELLPHONE AND ACCESSORIES,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
kart adventure,Kart Adventure,gmall,gmall-of-tagum,GMall of Tagum,mindanao
karuizawa shirt,KARUIZAWA SHIRT,ayala,ayala-one-bonifacio-high-street,One Bonifacio High Street,metro-manila
kata dental center matheaus food stall bentelog,KATA DENTAL CENTER MATHEAU’S FOOD STALL/ BENTELOG,xentro,tanay-town-center,Tanay Town Center,
liege manila,Liege Manila,filinvest,festival-mall,Festival Mall,metro-manila
life 4 cuts,LIFE 4 CUTS,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
jeruel fonebytes,Jeruel Fonebytes,xentro,mall-of-the-valley,Mall Of The Valley,
mc donalds kiosk,MC DONALDS KIOSK,xentro,xentro-mall-santiago,XentroMall Santiago,
maximum power smile dental,Maximum Power Smile Dental,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
maxs chicken,Max's Chicken,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
may abohan,May Abohan,gmall,gmall-of-digos,GMall of Digos,mindanao
mayet dela rosa jewelry,Mayet Dela Rosa Jewelry,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
mayon clinical laboratory medical services,MAYON CLINICAL LABORATORY MEDICAL SERVICES,sm,smdc-mplace-mall,SMDC Mplace Mall,smdc
mayongs bakeshop & snackhouse,Mayong's Bakeshop & Snackhouse,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
mayongs bakeshop snackhouse,MAYONGS BAKESHOP SNACKHOUSE,sm,sm-center-ormoc,SM Center Ormoc,visayas
maytech,Maytech,filinvest,festival-mall,Festival Mall,metro-manila
mazza,Mazza,megaworld,eastwood-city-walk,Eastwood City Walk,
mb life,MB Life,megaworld,lucky-chinatown-prosperity-wing,Lucky Chinatown - Prosperity Wing,
mb petgrooming pet shop,MB PETGROOMING PET SHOP,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
mbt fashion,MBT Fashion,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
mc donalds 2nd flr,MC DONALDS 2nd flr,xentro,xentro-mall-santiago,XentroMall Santiago,
mc donalds blue point,MC DONALDS BLUE POINT,xentro,xentro-mall-lemery,XentroMall Lemery,
mc donalds dessert kiosk funhouses corporation 2,MC DONALD'S DESSERT KIOSK FUNHOUSES CORPORATION 2,xentro,tanay-town-center,Tanay Town Center,
maxicollector,Maxicollector,ortigas,greenhills,Greenhills,metro-manila
maxicare primary care center,Maxicare Primary Care Center 0917-848-6366,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
maxicare 7798 7739,MAXICARE ((02) 7798-7739),robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
matt health and beauty shop,MATT HEALTH AND BEAUTY SHOP,xentro,balagtas-town-center,Balagtas Town Center,
matcha super,Matcha Super,ortigas,greenhills,Greenhills,metro-manila
matchadachi,Matchadachi,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
matees soft serve ice cream & frozen yogurt,MATEE'S SOFT SERVE ICE CREAM & FROZEN YOGURT,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
mathe magis,Mathe Magis,ortigas,greenhills,Greenhills,metro-manila
mathilda,MATHILDA,xentro,xentro-mall-santiago,XentroMall Santiago,
mats donut,MAT'S DONUT,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
mauarte fashion accessories shop,MAUARTE FASHION ACCESSORIES SHOP,fishermall,malabon,Fisher Mall Malabon,metro-manila
maxi care,MAXI CARE,robinsons,galleria-south,Robinsons Galleria South,south-luzon
maurizios,MAURIZIOS,sm,sm-city-mindpro,SM City Mindpro,mindanao
mauros grille restaurant,MAURO'S GRILLE RESTAURANT,sm,sm-city-fairview,SM City Fairview,metro-manila
max mara,MAX MARA,ayala,ayala-greenbelt,Greenbelt,metro-manila
max n case,Max n Case,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
max rider,MAX RIDER,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
max wax,Max Wax,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
mc donalds dessert station,Mc Donald's Dessert Station,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
mc home depot,MC Home Depot,megaworld,uptown-parade,Uptown Parade,
life extension,LIFE EXTENSION,sm,sm-city-iloilo,SM City Iloilo,visayas
mc money changer,MC Money Changer,robinsons,robinsons-fuente,Robinsons Fuente,visayas
mds consulting,MDS Consulting,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
me & my mom,Me & My Mom,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
me mobile stop and shop trading co,ME MOBILE STOP AND SHOP TRADING CO.,araneta,ali-mall,Ali Mall,metro-manila
me u gift shop,ME U GIFT SHOP,sm,sm-city-cebu,SM City Cebu,visayas
me&u,ME&U,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
meat depot,MEAT DEPOT,ayala,ayala-vertis,Ayala Malls Vertis North,metro-manila
meat me,Meat Me,megaworld,arcovia-city,Arcovia City,
meatogether,Meatogether 0917-657-4888,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
meatogether by tong yang,MEATOGETHER BY TONG YANG,sm,smdc-jazz-mall,SMDC Jazz Mall,smdc
meatsumo,MEATSUMO,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
medexcel healthcare,Medexcel Healthcare,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
media box,MEDIA BOX,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
media central,MEDIA CENTRAL,sm,sm-city-tarlac,SM City Tarlac,north-luzon
mediaprint,Mediaprint,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
medicard clinic,Medicard Clinic,megaworld,festive-walk-parade,Festive Walk Parade,
mdm cellphone and accessories shop,MDM CELLPHONE AND ACCESSORIES SHOP,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
mda scent station,MDA SCENT STATION,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
md glow aesthetic and wellness clinic,MD GLOW AESTHETIC AND WELLNESS CLINIC,sm,sm-city-laoag,SM City Laoag,north-luzon
mcdonalds fries and sundae stand,Mcdonald's Fries and Sundae Stand,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
mc sports,MC SPORTS,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
mccoys pizza house,MCCOY'S PIZZA HOUSE,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
mcdonalds dessert and fries center,MCDONALDS DESSERT AND FRIES CENTER,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
mcdonalds dessert center and fries,MCDONALDS DESSERT CENTER AND FRIES,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
mcdonalds dessert counter,McDonald's Dessert Counter,megaworld,lucky-chinatown-prosperity-wing,Lucky Chinatown - Prosperity Wing,
mcdonalds drive thru,MCDONALD'S DRIVE THRU,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
mcjim,Mcjim,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
md aesthetique,MD Aesthetique,ortigas,estancia,Estancia,metro-manila
mcjim leather gallery,McJim Leather Gallery,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
mckinley whisky park,McKinley Whisky Park,megaworld,mckinley-west,McKinley West,
mcl cebu dental wellness centre,MCL-Cebu Dental Wellness Centre 0933-200-7932,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
mcm salon,MCM SALON,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
mcr dental,MCR Dental,megaworld,california-garden-square,California Garden Square,
mcs boutique,MC's Boutique,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
matcha mama,Matcha Mama,ortigas,greenhills,Greenhills,metro-manila
masy,MASY,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
masters key retail opc,MASTERS KEY RETAIL OPC,sm,sm-city-rosario,SM City Rosario,south-luzon
master tan fried chicken,Master Tan Fried Chicken,megaworld,lucky-chinatown-imperial-wing,Lucky Chinatown - Imperial Wing,
marcianas palabok supreme and puto pandan,MARCIANAS PALABOK SUPREME AND PUTO PANDAN,sm,sm-city-fairview,SM City Fairview,metro-manila
marco pollo cafe,Marco Pollo Cafe,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
marcos lugawan,MARCO'S LUGAWAN,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
marcus pizza,MARCUS PIZZA,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
mardesh,MARDESH,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
mardoneys,MARDONEYS,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
margans news & magazines,MARGAN'S NEWS & MAGAZINES,ayala,ayala-abreeza,Abreeza,mindanao
margarette delicacies,MARGARETTE DELICACIES,xentro,xentro-mall-san-andres,XentroMall San Andres,
margies kitchen,MARGIES KITCHEN,sm,sm-city-butuan,SM City Butuan,mindanao
margots luxury boutique,Margot's Luxury Boutique,ortigas,greenhills,Greenhills,metro-manila
mariae souvenir and novelty shop,MARIAE SOUVENIR AND NOVELTY SHOP,sm,sm-city-naga,SM City Naga,south-luzon
marianas nails & lashes,MARIANA'S NAILS & LASHES (new),robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
marie flower shop,MARIE FLOWER SHOP,sm,sm-city-naga,SM City Naga,south-luzon
marie t jose dental clinic,MARIE T JOSE DENTAL CLINIC,sm,sm-city-baguio,SM City Baguio,north-luzon
marina tuna,MARINA TUNA,sm,sm-lanang,SM Lanang,mindanao
marcella myx,MARCELLA MYX,ayala,ayala-feliz,Ayala Malls Feliz,metro-manila
marc santos,MARC SANTOS,xentro,ab-central,Ab Central,
marc by marc jacob,MARC BY MARC JACOB,ayala,ayala-greenbelt,Greenbelt,metro-manila
manong samalamig,Manong Samalamig,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
manjaru outdoor shop,MANJARU OUTDOOR SHOP,xentro,ab-central,Ab Central,
manjaru outdoors inc,MANJARU OUTDOORS INC.,starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
manjos cafe,MANJOS CAFE,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
manna garden,MANNA GARDEN,sm,sm-lanang,SM Lanang,mindanao
manny and pie calayan clinic,Manny And Pie Calayan Clinic,filinvest,festival-mall,Festival Mall,metro-manila
mannys spices,Manny's Spices,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
mantaring,MANTARING,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
marc ann fashion collection,Marc Ann Fashion Collection,araneta,farmers-plaza,Farmers Plaza,metro-manila
manulife,Manulife,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
many unlimited topokki buffet,MANY UNLIMITED TOPOKKI BUFFET,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
mapua malayan digital college,MAPUA-MALAYAN DIGITAL COLLEGE,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
maq barbershop,MAQ BARBERSHOP,sm,sm-city-iloilo,SM City Iloilo,visayas
mar fashion accessories,MAR FASHION ACCESSORIES,araneta,farmers-plaza,Farmers Plaza,metro-manila
mar sizzling hub,Mar Sizzling Hub,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
marizzang,MariZzang,megaworld,uptown-mall,Uptown Mall,
marked unlock,Marked Unlock,waltermart,paniqui,WalterMart Paniqui,north-luzon
market finds,MARKET FINDS,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
massage venue,MASSAGE VENUE,ayala,ayala-market-market,Market! Market!,metro-manila
marys gift collection,MARY'S GIFT COLLECTION,ayala,ayala-market-market,Market! Market!,metro-manila
masa food corner,MASA FOOD CORNER 9482764228,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
masatami shave ice,MASATAMI SHAVE ICE,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
mascot pets,MASCOT PETS,sm,sm-city-cebu,SM City Cebu,visayas
masil charcoal grill restaurant,MASIL CHARCOAL GRILL RESTAURANT,sm,sm-megamall,SM Megamall,metro-manila
massage to go,MASSAGE TO GO,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
massimo dutti,MASSIMO DUTTI,ayala,ayala-greenbelt,Greenbelt,metro-manila
mary pauline,Mary Pauline,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
masskara chicken inasal,Masskara Chicken Inasal,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
master bong korean chicken,Master Bong Korean Chicken,gmall,gmall-of-davao,GMall of Davao,mindanao
master feng shui ang,MASTER FENG SHUI ANG,araneta,ali-mall,Ali Mall,metro-manila
master gawlu,Master Gawlu,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
master siomai mister donut,MASTER SIOMAI Mister Donut,xentro,montalban-town-center,Montalban Town Center,
master soimai,Master Soimai,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
maryans photocopier,Maryan's Photocopier,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
marwhel,Marwhel,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
market square,MARKET SQUARE,ayala,ayala-market-market,Market! Market!,metro-manila
marquins,MARQUINS,araneta,ali-mall,Ali Mall,metro-manila
markline,Markline,filinvest,festival-mall,Festival Mall,metro-manila
marks pepper meal,MARKS PEPPER MEAL,sm,sm-city-consolacion,SM City Consolacion,visayas
marlea dental clinic,MARLEA DENTAL CLINIC,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
marlons creations salon,MARLONS CREATIONS SALON,ayala,ayala-abreeza,Abreeza,mindanao
marlyn verdad accessories ca exhibits,Marlyn Verdad accessories (9.20) CA EXHIBITS ( PROPERTY PRO ),xentro,montalban-town-center,Montalban Town Center,
marmon,Marmon,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
marry me,MARRY ME,ayala,ayala-market-market,Market! Market!,metro-manila
marugo takoyaki,MARUGO TAKOYAKI,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
marshall driving school,MARSHALL DRIVING SCHOOL,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
marshis yummy corn,Marshi's Yummy Corn,gmall,gmall-of-digos,GMall of Digos,mindanao
mart,The Mart,megaworld,mactan-newtown,Mactan Newtown,
martabak cafe,MARTABAK CAFE,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
martines churros corner toyota caravan,Martine's Churros Corner Toyota Caravan,xentro,xentro-mall-calapan,XentroMall Calapan,
maruca,Maruca,megaworld,newport-city,Newport City,
medicard lifestyle center,Medicard Lifestyle Center,megaworld,uptown-mall,Uptown Mall,
medico global,Medico Global,ortigas,greenhills,Greenhills,metro-manila
medispa,MEDISPA,sm,sm-city-mindpro,SM City Mindpro,mindanao
mg gateway temporarily closed,MG Gateway TEMPORARILY CLOSED,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
miguelitoss ice cream,MIGUELITOS'S ICE CREAM,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
mijj gadgets repair,MIJJ GADGETS REPAIR,sm,sm-city-pampanga,SM City Pampanga,north-luzon
mikana,Mikana,filinvest,festival-mall,Festival Mall,metro-manila
mikayla,MIKAYLA,sm,sm-city-molino,SM City Molino,south-luzon
mikhada takoyaki,MIKHADA TAKOYAKI,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
milagrosa restaurant,Milagrosa Restaurant,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
milano & design,Milano & Design,megaworld,uptown-mall,Uptown Mall,
milas pastries & snacks,MILA’S PASTRIES & SNACKS,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
milas pastries and snacks,MILAS PASTRIES AND SNACKS,sm,sm-city-bacolod,SM City Bacolod,visayas
milas tokwat baboy,MILA'S TOKWAT BABOY,sm,sm-city-clark,SM City Clark,north-luzon
milchars salon and spa,Milchar's Salon and Spa,gmall,gmall-of-digos,GMall of Digos,mindanao
miles cartruck,Miles Cartruck,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
milk cream,MILK CREAM,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
milk pot,MILK POT,sm,sm-city-laoag,SM City Laoag,north-luzon
milk qq,Milk QQ (Temporarily Closed),robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
